safe,release_speed,plate_x,plate_z,pop_time,exchange_time,arm_strength,lead,sprint_speed,swing,delta_run_exp
1,83.2,-1.17,1.7,1.98434375,0.69496875,75.854710625,10.308666667,27.4,1,-0.099
1,91.3,0.23,2.47,1.955833333,0.765,81.891168889,10.362833333,27.9,1,-0.061
1,88.4,-2.19,1.59,2.00896,0.72848,75.7215208,10.362833333,28.3,0,0.036
0,92.3,-1.42,0.96,1.955833333,0.765,81.891168889,10.362833333,27.4,0,-0.156
1,83.5,-1.34,0.25,1.955833333,0.765,81.891168889,10.362833333,28.6,0,0.017
1,79.5,-1.23,-0.17,1.955833333,0.765,81.891168889,10.362833333,27.2,0,0.057
0,92.8,1.09,2.52,2.00896,0.72848,75.7215208,10.362833333,25.7,0,0.137
0,92,0.36,2.35,1.967647059,0.727411765,78.223415882,12.56,29.4,0,-0.049
1,94.5,0.22,1.69,2.129555556,0.727944444,69.029153333,11.1454,27.8,0,-0.113
1,95.2,0.6,1.62,2.032214286,0.815428571,78.986928571000007,11.1454,28.4,0,0.049
1,77,1.08,1.66,2.032214286,0.815428571,78.986928571000007,11.1454,28.4,0,0.037
1,84.9,1.02,1.15,1.919105263,0.727315789,81.362873158,10.669,27.9,0,0.061
1,82,-0.9,3.41,2.0338,0.748966667,76.341621667,11.596666667,28.5,0,0.061
1,82.3,0.28,2.98,2.0338,0.748966667,76.341621667,11.596666667,30.4,1,-0.504
1,84.2,-0.14,2.05,2.0338,0.748966667,76.341621667,11.596666667,28.8,1,-0.073
1,93.3,1.63,0.36,2.068178571,0.750535714,74.696888929,11.596666667,27.7,0,0.042
1,93.5,0.89,1.01,2.068178571,0.750535714,74.696888929,11.596666667,27.8,0,0.075
1,79.4,-0.26,0.88,2.0338,0.748966667,76.341621667,11.596666667,29.5,0,0.045
1,86.2,1.26,1.24,2.0338,0.748966667,76.341621667,11.596666667,28,0,0.072
1,92.8,1.21,3.44,2.0338,0.748966667,76.341621667,11.596666667,27.7,0,0.131
1,86.5,0.22,0.24,2.0338,0.748966667,76.341621667,11.596666667,26.8,0,0.031
1,92.4,0.14,2.65,2.068178571,0.750535714,74.696888929,11.596666667,28.6,0,-0.052
1,93.2,-0.19,3.23,2.0338,0.748966667,76.341621667,11.596666667,28,1,-0.047
1,85.3,0.59,1.08,2.0338,0.748966667,76.341621667,11.596666667,28.8,0,0.017
1,91.2,0.1,4.74,1.897793103,0.717034483,83.092833103,11.561,29.3,0,0.062
1,93.7,0.79,4.39,1.949458333,0.671791667,76.499884583,12.206,27,0,0.049
1,91,0.96,1,1.949458333,0.671791667,76.499884583,12.206,27,0,0.075
1,94.3,-0.07,1.33,1.9845625,0.8063125,82.23089375,12.206,30.3,0,0.057
0,92.7,0.5,2.62,1.9845625,0.8063125,82.23089375,12.206,29.2,0,-0.058
1,87.2,-0.25,2.68,1.9845625,0.8063125,82.23089375,12.206,30.3,1,-0.381
1,93.8,-0.08,2.81,1.9845625,0.8063125,82.23089375,12.206,25.2,0,-0.042
1,84.9,-0.05,2.07,2.00896,0.72848,75.7215208,11.002833333,26.7,1,-0.212
0,84.8,1.61,1.1,1.955833333,0.765,81.891168889,11.002833333,26.9,0,0.075
1,89.1,-0.14,1.83,2.00896,0.72848,75.7215208,11.002833333,28.9,1,-0.261
1,85.3,-0.5,1.75,2.00896,0.72848,75.7215208,11.002833333,28.8,0,0.07
0,94.6,0.77,3.17,2.00896,0.72848,75.7215208,11.002833333,27.8,1,-0.086
0,88.7,0.81,1.61,1.955833333,0.765,81.891168889,11.002833333,27.1,1,-0.255
0,96.1,-1.44,1.43,1.9845625,0.8063125,82.23089375,11.151666667,27.2,0,-0.255
0,94.3,-0.47,1.56,2.04304,0.78328,78.7667124,11.151666667,27.4,0,-0.058
0,93.8,-0.24,0.65,2.04304,0.78328,78.7667124,11.151666667,27.9,0,0.061
0,91.7,-0.5,2.28,2.063571429,0.848464286,79.496651071,12.2505,27.7,0,-0.052
0,92.2,2.05,3.24,2.063571429,0.848464286,79.496651071,12.2505,27.9,0,0.048
0,92.1,0.14,0.92,2.00475,0.704125,78.7492975,11.132,28.1,1,-0.215
1,98.3,0.18,1.21,1.96137931,0.784931034,81.638802759,11.132,26.9,0,0.07
0,94.8,-0.57,3.34,1.96137931,0.784931034,81.638802759,11.132,29.2,1,-0.261
1,77.5,-0.45,2.09,1.9623125,0.762333333,80.513505333,10.964,27.5,0,-0.049
0,87,-0.76,3.44,2.018869565,0.729133333,75.421811087,10.103,28.3,0,-0.138
1,93,1.13,0.22,2.003647059,0.725441176,76.766927353,10.756555556,28.3,0,0.017
1,91.8,0.11,1.75,2.003647059,0.725441176,76.766927353,10.756555556,26.4,1,-0.261
1,86.8,1.35,3.28,2.003647059,0.725441176,76.766927353,10.756555556,29.6,0,0.137
1,86.6,0.89,2.38,2.003647059,0.725441176,76.766927353,10.756555556,27.8,1,-0.33
1,96.7,-1.36,3.24,2.003647059,0.725441176,76.766927353,10.756555556,26.8,0,0.048
1,86.2,1.28,1.19,2.0338,0.748966667,76.341621667,11.543,28.1,0,0.045
1,98.3,-0.76,3.98,2.0822,0.8479,79.409151,11.543,27.7,0,0.072
1,97.6,-1.64,2.01,2.0338,0.748966667,76.341621667,11.543,28.4,0,0.198
1,95.6,-1.67,2.15,2.0338,0.748966667,76.341621667,11.543,29.6,0,0.226
0,94.4,0.18,2.76,1.95632,0.67832,77.5837048,10.4915,27.5,1,-0.504
1,82.9,-1.07,2.39,1.95632,0.67832,77.5837048,10.4915,28.5,0,-0.048
1,94.9,-0.41,2.15,1.95632,0.67832,77.5837048,10.4915,26.2,0,-0.049
1,93.3,-1.22,3.51,1.95632,0.67832,77.5837048,10.4915,28.1,0,0.12
1,89,1.66,2.06,1.95632,0.67832,77.5837048,10.4915,28.4,0,0.057
0,88.2,1.17,-0.24,1.903333333,0.693666667,79.916260952,11.277833333,25.2,1,-0.261
1,91.5,0.54,3.01,1.903333333,0.693666667,79.916260952,11.277833333,29.6,0,-0.052
1,86.1,0.94,-0.1,1.903333333,0.693666667,79.916260952,11.277833333,28.4,1,-0.504
1,96.5,-0.98,2.02,1.903333333,0.693666667,79.916260952,11.277833333,28.2,0,0.048
1,96,0.63,1.36,1.903333333,0.693666667,79.916260952,11.277833333,28.7,0,0.049
1,98.3,0.85,1.26,1.903333333,0.693666667,79.916260952,11.277833333,30.6,0,0.037
1,78.9,-0.37,1.66,1.897793103,0.717034483,83.092833103,11.683166667,27.2,0,-0.042
1,77.6,-0.12,1.83,1.897793103,0.717034483,83.092833103,11.683166667,29.1,1,-0.063
1,83.1,0.52,0.71,1.897793103,0.717034483,83.092833103,11.683166667,26.2,0,0.061
1,93.9,0.39,3.2,1.897793103,0.717034483,83.092833103,11.683166667,27.6,1,-0.504
1,92.8,0.22,2.18,1.938,0.660162162,76.166577838,11.683166667,27.6,1,-0.261
1,91.5,-1.29,2.21,1.897793103,0.717034483,83.092833103,11.683166667,26.9,0,0.048
0,95.9,0.83,1.7,1.960519231,0.734653846,79.359185962,10.7171,27,0,-0.186
1,91.8,0.01,2.56,2.0633,0.7064,72.8856565,10.7171,27.9,1,-0.381
0,95.9,-0.85,3.57,2.0633,0.7064,72.8856565,10.7171,27.5,0,-0.192
1,95.9,-0.8,4.35,1.960519231,0.734653846,79.359185962,10.7171,26.5,1,-0.088
1,85,-0.05,2.75,1.960519231,0.734653846,79.359185962,10.7171,26.8,0,-0.189
1,96,0.48,2.17,1.960519231,0.734653846,79.359185962,10.7171,26.2,0,0.036
1,92.3,0.18,2.19,1.960519231,0.734653846,79.359185962,10.7171,27.3,0,-0.059
1,95.1,-0.18,3.7,1.960519231,0.734653846,79.359185962,10.7171,28.5,0,0.049
1,96.1,0.21,2.93,1.960519231,0.734653846,79.359185962,10.7171,29.2,1,-0.33
1,96.5,-0.12,1.24,1.960519231,0.734653846,79.359185962,10.7171,26.2,1,-0.058
0,89.2,-0.45,1.87,1.938,0.660162162,76.166577838,11.3075,29.1,0,-0.058
1,85.8,0.26,1.76,1.897793103,0.717034483,83.092833103,11.3075,28.4,0,-0.381
0,85.3,0.37,1.3,1.96137931,0.784931034,81.638802759,10.978857143,27.6,1,-0.381
0,95.4,0.04,3.6,1.96137931,0.784931034,81.638802759,10.978857143,27.5,0,0.061
0,84.6,1.66,2.39,1.96137931,0.784931034,81.638802759,10.978857143,28.2,1,-0.073
1,85.5,1.13,3.11,1.96137931,0.784931034,81.638802759,10.978857143,29.1,0,0.198
0,84,0.66,0.86,1.96137931,0.784931034,81.638802759,10.978857143,28.2,1,-0.212
0,85,-0.64,0.89,1.96137931,0.784931034,81.638802759,10.978857143,28.6,1,-0.064
1,84.5,-0.84,3.35,1.96137931,0.784931034,81.638802759,10.978857143,28.8,0,0.068
1,89.6,-0.97,-0.02,1.837266667,0.6594,83.491213333,11.033,28.7,0,0.024
1,100.6,0.26,0.51,1.945076923,0.724538462,80.077039231,11.033,29.9,0,0.198
0,100.6,0.11,3.2,2.003647059,0.725441176,76.766927353,11.636833333,28.6,0,-0.227
1,99.3,1.42,1.34,2.003647059,0.725441176,76.766927353,11.636833333,30.3,0,0.036
1,96.8,-0.45,3.2,2.003647059,0.725441176,76.766927353,11.636833333,29.1,0,-0.052
0,98.7,0.2,2.57,2.003647059,0.725441176,76.766927353,11.636833333,27.9,0,-0.227
1,92.3,2.48,1.4,2.003647059,0.725441176,76.766927353,11.636833333,28.6,0,0.054
1,88.3,0.74,1.63,2.003647059,0.725441176,76.766927353,11.636833333,28.7,0,-0.073
0,95.6,0.18,3.14,2.063571429,0.848464286,79.496651071,10.913833333,27.7,0,-0.212
0,95.1,-0.23,3.24,2.034,0.798333333,78.365262667,10.913833333,27.6,1,-0.268
1,93.6,-0.74,0.99,1.9623125,0.762333333,80.513505333,10.5896,27.8,0,0.048
0,89,-1.6,2.85,2.062791667,0.797166667,78.766805417,10.5896,27.6,0,-0.138
1,93.4,-1.37,2.32,2.062791667,0.797166667,78.766805417,10.5896,29.2,0,0.037
1,84.9,-1.07,1.79,2.062791667,0.797166667,78.766805417,10.5896,29.6,0,0.048
1,97.3,1.2,2.64,2.032214286,0.815428571,78.986928571000007,12.27,26.4,0,0.029
1,94.5,-0.67,2.94,2.078678571,0.72762963,71.994941111,11.8058,27,0,0.048
1,87,-0.84,0.9,2.078678571,0.72762963,71.994941111,11.8058,28.8,0,0.061
1,94.3,-0.17,1.92,2.078678571,0.72762963,71.994941111,11.8058,28.5,0,-0.048
1,96.5,-1.11,1.73,1.995363636,0.783681818,80.817690909,11.8058,29.8,1,-0.064
1,96.5,-0.57,3.48,1.995363636,0.783681818,80.817690909,11.8058,28.8,0,0.062
1,85.6,-0.77,0.82,1.996142857,0.725047619,77.541499524,10.366,28.4,1,-0.212
0,85.4,1.03,0.45,1.970958333,0.712958333,78.89001375,11.915,28.7,0,-0.156
1,88.8,1.01,1.36,2.078678571,0.72762963,71.994941111,12.035,29.1,1,-0.33
0,85.6,0.59,1.23,2.078678571,0.72762963,71.994941111,12.035,28.1,1,-0.215
1,86.8,-1.29,3.68,1.995363636,0.783681818,80.817690909,12.035,28.8,0,0.068
1,97.8,-1.36,3.85,1.970958333,0.712958333,78.89001375,11.5215,28.5,0,0.12
1,92.2,-0.05,3.73,1.967647059,0.727411765,78.223415882,10.176,28.2,1,-0.107
1,98.2,0.52,1.45,1.967647059,0.727411765,78.223415882,10.176,28.6,0,0.045
1,88.9,1.85,1.21,1.971333333,0.761619048,80.650405714,11.5264,27.7,0,0.017
0,87,-0.39,1.78,1.98434375,0.69496875,75.854710625,11.5264,29.6,1,-0.504
0,90,0.67,1.19,1.971333333,0.761619048,80.650405714,11.5264,26.6,0,0.042
0,97.9,-0.67,2.59,1.98434375,0.69496875,75.854710625,11.5264,28.5,1,-0.504
0,90.4,0.51,1.46,1.971333333,0.761619048,80.650405714,11.5264,28.8,1,-0.33
1,87.4,1.4,0.9,2.005055556,0.734222222,76.650708333,11.526714286,30.6,0,0.036
1,71.3,-0.82,3.29,2.005055556,0.734222222,76.650708333,11.526714286,28.4,0,0.029
1,86.8,0.64,3.54,2.021444444,0.745851852,76.2616,11.526714286,26.1,0,0.077
0,87.5,-1.45,2.36,2.021444444,0.745851852,76.2616,11.526714286,26.5,0,0.042
0,81.2,1.11,0.55,2.021444444,0.745851852,76.2616,11.526714286,27.5,0,0.11
1,90.1,-1.47,1.77,2.021444444,0.745851852,76.2616,11.526714286,27.6,0,0.12
1,85.3,0.97,1.56,1.955833333,0.765,81.891168889,10.997,29.2,0,0.075
0,83.5,0.05,4.3,2.00896,0.72848,75.7215208,10.997,28,0,-0.313
1,78.3,0.43,1.52,2.00896,0.72848,75.7215208,10.997,26.8,0,0.036
1,82.4,1.33,1.7,2.04304,0.78328,78.7667124,10.789333333,27.3,1,-0.504
1,91.2,-0.68,3.03,2.04304,0.78328,78.7667124,10.789333333,27.6,1,-0.047
1,81.2,0.27,0.7,2.04304,0.78328,78.7667124,10.789333333,27.9,0,0.072
1,78.1,0.54,0.46,2.04304,0.78328,78.7667124,10.5475,26.7,0,0.072
0,86.6,-0.27,2.7,2.04304,0.78328,78.7667124,10.5475,28.8,0,-0.052
1,81.7,-1.24,0.72,1.94,0.715555556,79.487491111,11.345,27,0,0.037
0,97.2,-0.53,3.86,2.018869565,0.729133333,75.421811087,11.345,28.5,0,-0.138
1,94.9,-1.17,2.18,1.945076923,0.724538462,80.077039231,11.508,27.7,0,0.017
1,83.8,-0.97,0.71,2.063571429,0.848464286,79.496651071,11.469,25.2,0,0.04
0,86.1,0.97,2.75,1.960519231,0.734653846,79.359185962,11.415,28.4,0,0.061
0,80.8,-1.39,2.47,1.960519231,0.734653846,79.359185962,11.415,28.2,0,0.048
0,92.2,0.86,0.72,2.062791667,0.797166667,78.766805417,10.002,27.9,0,0.07
1,95.2,-0.02,2.11,2.02425,0.855833333,82.219576667,11.562125,28.8,0,-0.047
1,96.5,1.2,4,2.02425,0.855833333,82.219576667,11.562125,27.3,0,0.029
1,94.4,-1.8,3.4,1.938,0.660162162,76.166577838,11.562125,29.2,0,0.017
0,96.2,0.13,2.54,1.938,0.660162162,76.166577838,11.562125,27.8,1,-0.049
0,89.4,-1.53,1.42,1.897793103,0.717034483,83.092833103,11.382,27.9,1,-0.052
1,91.2,-0.28,3.15,1.91325,0.71675,81.974783125,10.9695,29.1,0,0.036
1,97,1.32,3.27,1.91325,0.71675,81.974783125,10.9695,29.6,0,0.174
1,92.4,0.36,3.4,1.91325,0.71675,81.974783125,10.9695,29,0,-0.048
1,83.2,0.44,1.4,1.91325,0.71675,81.974783125,10.9695,27.7,0,0.198
0,93.2,0.38,3.87,1.91325,0.71675,81.974783125,10.9695,28.9,0,0.048
1,93.9,-2.58,2.77,1.91325,0.71675,81.974783125,10.9695,28.4,0,0.137
1,94.8,-1.32,3.31,1.928235294,0.779705882,85.607671176,11.6,30.6,0,0.061
0,93.8,2.31,2.69,2.055705882,0.745176471,74.538073529,11.6,28.3,0,0.024
1,95.6,1.25,3.99,1.945076923,0.724538462,80.077039231,11.1622,27.4,0,0.062
1,82.4,0.16,1.93,1.837266667,0.6594,83.491213333,11.1622,29.9,1,-0.099
1,94.5,-0.79,1.9,1.945076923,0.724538462,80.077039231,11.1622,28.7,0,-0.049
1,86.4,-0.18,0.47,1.837266667,0.6594,83.491213333,11.1622,25.8,1,-0.381
1,94.7,-0.41,4.18,1.837266667,0.6594,83.491213333,11.1622,26.8,0,0.174
1,90.9,0.89,3.24,1.935407407,0.700592593,78.475698148,11.030666667,28.2,0,0.029
1,90.2,-0.67,3.58,1.974727273,0.758363636,80.79347,11.030666667,28.5,0,0.045
1,83.4,2.07,2.24,1.974727273,0.758363636,80.79347,11.030666667,25.9,0,0.037
1,90.2,0.32,3.24,2.078678571,0.72762963,71.994941111,12.5328,29.9,0,0.061
1,88.2,0.75,3.03,2.078678571,0.72762963,71.994941111,12.5328,29.5,0,0.11
1,79.8,1.42,1.07,2.078678571,0.72762963,71.994941111,12.5328,29.4,0,0.017
1,90.4,-0.65,1.8,2.078678571,0.72762963,71.994941111,12.5328,29.3,0,-0.058
0,84.8,0.08,1.98,1.995363636,0.783681818,80.817690909,12.5328,27.6,1,-0.381
0,95.3,-0.09,2.92,1.970958333,0.712958333,78.89001375,11.561625,28.9,1,-0.381
0,86.5,0.58,1.07,1.970958333,0.712958333,78.89001375,11.561625,28.7,1,-0.504
1,85.7,-0.11,1.03,1.970958333,0.712958333,78.89001375,11.561625,28.9,1,-0.381
0,84.4,-0.67,3.64,1.970958333,0.712958333,78.89001375,11.561625,29.5,1,-0.049
1,88.6,0.09,0,2.062791667,0.797166667,78.766805417,11.247,27.5,0,0.042
1,82.2,-1.05,2.5,2.062791667,0.797166667,78.766805417,11.247,26.5,0,0.072
0,88.6,-0.97,3.7,1.9623125,0.762333333,80.513505333,11.247,29.9,0,-0.215
1,88.3,-0.32,2.13,1.9623125,0.762333333,80.513505333,11.247,26.8,0,-0.381
1,87.2,0.7,1.72,2.062791667,0.797166667,78.766805417,11.247,27.7,0,-0.113
1,93.3,-1.7,2.26,2.018869565,0.729133333,75.421811087,10.226,28.3,0,0.024
1,93.3,0.01,2.47,2.018869565,0.729133333,75.421811087,10.226,27.8,0,-0.136
1,92.7,-0.68,2.69,2.018869565,0.729133333,75.421811087,10.226,27.6,0,-0.042
0,87,0.1,1.59,1.996142857,0.725047619,77.541499524,9.6905,28.8,1,-0.504
1,87.6,1.67,1.59,1.996142857,0.725047619,77.541499524,9.6905,29.1,0,0.049
1,88.6,1.12,1.72,1.98434375,0.69496875,75.854710625,10.869,29.8,0,0.045
0,85,-1.41,2.32,1.98434375,0.69496875,75.854710625,10.869,29.6,1,-0.052
0,90.4,0.11,1.93,1.971333333,0.761619048,80.650405714,10.869,27.8,1,-0.504
1,87.9,1.64,1.34,1.971333333,0.761619048,80.650405714,10.869,27.8,1,-0.099
0,90.7,0.19,3,2.063571429,0.848464286,79.496651071,13.0424,27.5,1,-0.381
1,91.9,-1.06,4.43,2.063571429,0.848464286,79.496651071,13.0424,27.7,0,0.017
1,93.3,-1.28,3.41,2.063571429,0.848464286,79.496651071,13.0424,29.3,0,0.049
0,80.2,0.6,2,2.063571429,0.848464286,79.496651071,13.0424,28.8,1,-0.255
1,84.9,-0.78,2.49,2.063571429,0.848464286,79.496651071,13.0424,25.6,0,-0.042
0,85.9,-0.27,1.36,2.021444444,0.745851852,76.2616,12.209,30.4,1,-0.064
1,83.9,-0.49,1.34,1.967647059,0.727411765,78.223415882,12.176,29.4,1,-0.059
0,96.1,0.57,4.03,1.897793103,0.717034483,83.092833103,11.101833333,26.8,0,0.061
0,92.8,1.17,1.59,1.897793103,0.717034483,83.092833103,11.101833333,27.9,0,0.042
1,95.3,0.6,2.94,1.897793103,0.717034483,83.092833103,11.101833333,29.1,0,-0.059
1,93.3,0.65,3.28,1.897793103,0.717034483,83.092833103,11.101833333,28.1,0,-0.059
1,88.3,0.77,-0.01,1.938,0.660162162,76.166577838,11.101833333,28,0,0.037
0,93.6,1.2,3.72,1.983210526,0.748631579,78.299291579,11.462,26.8,1,-0.052
1,93.6,0.34,2.51,1.983210526,0.748631579,78.299291579,11.462,30.6,0,-0.052
1,83.2,0.17,2.67,2.018869565,0.729133333,75.421811087,10.8925,28.8,0,-0.058
0,95.9,-1.23,2.62,1.94,0.715555556,79.487491111,10.8925,29.1,0,0.07
1,81.8,0.9,2.72,2.018869565,0.729133333,75.421811087,10.8925,28.3,0,0.075
1,83.8,1.19,1.02,2.018869565,0.729133333,75.421811087,10.8925,26.3,0,0.061
0,84.3,-0.82,2.75,2.018869565,0.729133333,75.421811087,10.8925,30.6,0,-0.215
1,83.6,1.03,4.07,1.9845625,0.8063125,82.23089375,11.366571429,28.8,0,0.04
1,83.6,0.75,2.67,1.949458333,0.671791667,76.499884583,11.366571429,28.8,0,0.057
1,82.6,0.6,3.05,1.9845625,0.8063125,82.23089375,11.366571429,28.9,0,0.037
0,83,0.83,3.52,1.949458333,0.671791667,76.499884583,11.366571429,28,0,-0.186
1,78.4,1.59,0.39,1.949458333,0.671791667,76.499884583,11.366571429,28,0,0.037
0,82.4,-0.3,3.47,1.949458333,0.671791667,76.499884583,11.366571429,28.5,0,-0.099
1,78.5,0.34,0.98,1.949458333,0.671791667,76.499884583,11.366571429,28.5,0,0.048
1,96.8,-0.39,2.42,1.974727273,0.758363636,80.79347,12.165333333,28.8,1,-0.042
1,85.8,0.96,0.63,1.935407407,0.700592593,78.475698148,12.165333333,28.6,0,0.048
1,89.4,-0.61,1.47,1.974727273,0.758363636,80.79347,12.165333333,28.7,1,-0.088
1,86.3,0.6,1.2,1.989461538,0.772076923,78.371921154,11.523,30.6,1,-0.098
1,94,-0.54,3.91,1.989461538,0.772076923,78.371921154,11.523,28.5,0,0.04
0,93.4,-1.44,4.33,2.018869565,0.729133333,75.421811087,11.370875,27.5,0,-0.156
1,82.3,2.75,-0.55,2.018869565,0.729133333,75.421811087,11.370875,25.2,0,0.037
0,94.9,-0.11,2.59,2.018869565,0.729133333,75.421811087,11.370875,28.5,0,-0.227
1,93.8,-1.37,2.22,2.018869565,0.729133333,75.421811087,11.370875,28.4,0,0.137
1,82.4,0.58,1.52,2.018869565,0.729133333,75.421811087,11.370875,27.7,0,0.017
1,87.8,-0.15,0.89,1.94,0.715555556,79.487491111,11.370875,28.9,1,-0.059
0,94.3,-1.01,4.37,1.94,0.715555556,79.487491111,11.370875,27.8,0,-0.156
0,93.5,-0.48,2.68,1.94,0.715555556,79.487491111,11.370875,28.1,1,-0.504
1,87.6,-1.06,2.51,1.995363636,0.783681818,80.817690909,11.7625,29.3,0,0.029
1,95.2,-0.8,3.51,1.995363636,0.783681818,80.817690909,11.7625,26.8,0,0.036
0,94.8,-1.65,2.57,1.995363636,0.783681818,80.817690909,11.7625,27.2,1,-0.049
1,95.4,1.19,3.79,2.078678571,0.72762963,71.994941111,11.7625,24.5,0,0.024
0,78.3,0.19,2.47,1.928235294,0.779705882,85.607671176,11.567333333,29.6,0,-0.227
1,79.2,0.55,3.14,2.00475,0.704125,78.7492975,11.546142857,27.4,0,0.057
1,79.4,0.52,1.76,2.00475,0.704125,78.7492975,11.546142857,27,1,-0.059
1,95,-2.57,2.72,2.04304,0.78328,78.7667124,11.546142857,26.5,0,0.077
1,93.4,-1.33,4.35,2.00475,0.704125,78.7492975,11.546142857,27.1,0,0.057
1,93,-1.77,2.37,2.04304,0.78328,78.7667124,11.546142857,28.7,0,0.029
1,78.7,-0.16,2.32,2.00475,0.704125,78.7492975,11.546142857,28.5,0,-0.268
1,92.6,0.45,3.44,1.967647059,0.727411765,78.223415882,10.869,28.8,0,0.036
1,85.5,-0.76,1.38,1.967647059,0.727411765,78.223415882,10.869,27.6,1,-0.212
0,95.8,0.17,0.82,1.974727273,0.758363636,80.79347,11.18,28.1,0,-0.215
0,96.8,0.89,2.56,1.935407407,0.700592593,78.475698148,11.18,27.5,1,-0.33
1,95.8,0.3,3.43,1.935407407,0.700592593,78.475698148,11.18,27.7,0,0.075
0,95.3,-0.63,2.76,1.974727273,0.758363636,80.79347,11.18,28.4,0,-0.052
1,84,-0.07,4.34,1.974727273,0.758363636,80.79347,11.18,27.5,0,0.037
1,83.4,0.54,1.06,2.034,0.798333333,78.365262667,11.555222222,29.6,0,0.11
1,79.6,-0.01,2.11,2.034,0.798333333,78.365262667,11.555222222,28.8,0,-0.063
1,83.5,1.48,1.88,2.034,0.798333333,78.365262667,11.555222222,28.1,0,0.048
1,91.7,1.83,2.58,2.063571429,0.848464286,79.496651071,11.555222222,28.2,0,0.036
1,91.5,0.28,3.24,2.063571429,0.848464286,79.496651071,11.555222222,28.6,0,-0.107
0,83.3,1.31,0.71,2.034,0.798333333,78.365262667,11.555222222,28.2,0,0.045
1,85.8,-0.96,1.59,2.034,0.798333333,78.365262667,11.555222222,28.9,0,0.037
1,92.2,-1.03,1.68,2.034,0.798333333,78.365262667,11.555222222,27.5,0,0.048
1,84.4,0.47,1.2,2.063571429,0.848464286,79.496651071,11.555222222,29.7,1,-0.042
0,82.9,0.3,2.27,1.996142857,0.725047619,77.541499524,11.3345,30.4,0,-0.052
1,91,-0.66,3.01,1.928235294,0.779705882,85.607671176,11.291705882,29.4,0,-0.099
0,97,-0.52,3.29,1.928235294,0.779705882,85.607671176,11.291705882,29.4,0,0.048
1,99.2,0.31,3.64,1.928235294,0.779705882,85.607671176,11.291705882,28.9,1,-0.261
0,98.7,-1.32,3.38,1.928235294,0.779705882,85.607671176,11.291705882,29.6,0,-0.227
1,100.5,-0.28,1.8,1.928235294,0.779705882,85.607671176,11.291705882,28.3,1,-0.33
1,92.8,0.93,0.71,2.055705882,0.745176471,74.538073529,11.291705882,27.1,1,-0.504
1,96.1,-0.8,3.39,2.055705882,0.745176471,74.538073529,11.291705882,29.1,0,0.131
0,90.8,0.49,0.66,1.928235294,0.779705882,85.607671176,11.291705882,28.3,0,-0.263
1,99.1,0.25,1.16,1.928235294,0.779705882,85.607671176,11.291705882,29.6,0,0.037
1,98.1,0.44,0.88,1.928235294,0.779705882,85.607671176,11.291705882,28,0,0.048
1,73,-1,2.33,1.974473684,0.697736842,76.14801,10.45775,28,0,0.036
1,73.7,1.52,3.1,1.967647059,0.727411765,78.223415882,10.45775,27,0,0.077
0,88.9,-0.08,4.29,1.974473684,0.697736842,76.14801,10.45775,27.5,0,-0.156
1,84.6,-0.15,1.71,1.967647059,0.727411765,78.223415882,10.45775,28.6,0,-0.042
1,94.2,0.27,0.54,1.919105263,0.727315789,81.362873158,12.161333333,28.3,0,0.036
1,86.8,0.71,2.16,1.96137931,0.784931034,81.638802759,9.651,27,0,-0.057
0,90.3,-0.62,2.13,1.95632,0.67832,77.5837048,10.374142857,27,0,-0.227
0,91.1,-1.23,2.76,1.95632,0.67832,77.5837048,10.374142857,28.8,0,0.042
1,80.8,-1.26,2.74,1.95632,0.67832,77.5837048,10.374142857,27.4,0,0.057
1,88.2,-0.42,1.58,1.95632,0.67832,77.5837048,10.374142857,27.4,0,-0.381
1,97.2,-0.16,4.06,1.903333333,0.693666667,79.916260952,11.2475,28.5,1,-0.099
1,94.2,1.05,0.68,1.949458333,0.671791667,76.499884583,11.071833333,27.9,0,0.075
1,84.8,1.99,2.25,1.9845625,0.8063125,82.23089375,11.071833333,27.3,0,0.057
1,94.8,-0.28,4.07,1.9845625,0.8063125,82.23089375,11.071833333,28.3,0,0.037
1,86.4,1.34,0.97,2.04304,0.78328,78.7667124,11.071833333,30.2,0,0.04
1,97.2,-1.68,3.5,1.935407407,0.700592593,78.475698148,11.624,27.4,0,0.029
1,81.4,-0.01,0.93,1.965181818,0.720545455,78.696464545,11.06,27.6,1,-0.268
1,89.2,-0.43,2.01,2.01752381,0.740285714,76.058869048,11.136,28.6,1,-0.048
1,88,0.68,1.87,2.01752381,0.740285714,76.058869048,11.136,28.5,0,-0.261
1,98,0.19,0.29,2.0338,0.748966667,76.341621667,11.108157895,28.5,0,0.036
1,95.7,-0.78,1.93,2.068178571,0.750535714,74.696888929,11.108157895,28.8,0,-0.189
1,80.8,-0.04,-0.27,2.0822,0.8479,79.409151,11.108157895,29.2,0,0.049
1,97.1,0.65,2.07,2.068178571,0.750535714,74.696888929,11.108157895,26.2,1,-0.261
1,75.9,-1.83,4.18,2.0338,0.748966667,76.341621667,11.108157895,29.5,0,0.024
1,98.7,0.05,2.36,2.0338,0.748966667,76.341621667,11.108157895,28.1,1,-0.261
1,78.5,-1.47,1.2,2.0822,0.8479,79.409151,11.108157895,28.5,0,0.061
1,95.5,-1.12,3.51,2.0338,0.748966667,76.341621667,11.108157895,28.6,0,0.036
0,86.5,1.28,2.4,2.0338,0.748966667,76.341621667,11.108157895,28.6,0,-0.192
